"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","FDR05","FC05","FC10","DEP_FDR","DEP_FDR_FC05","DEP_FDR_FC10","Direction"
"Q9UHC1","High_vs_Low",0.203323779760895,9.53295375279099,1.00902642264081,0.313498735240368,0.557072102025636,-5.54706039673274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q01518","High_vs_Low",0.160668724943353,10.0188308191564,1.00778299048106,0.314028639209914,0.557323104736407,-5.63404299881168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9NQH7","High_vs_Low",-0.103257433082588,10.8062055956534,-1.00103150353589,0.317295208737011,0.562424387303924,-5.62121343529853,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P19652","High_vs_Low",-0.178384287254342,13.5509536726081,-1.0001106222957,0.317723399172026,0.562488091867513,-5.64137862790331,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P35241","High_vs_Low",-0.0736609087782014,11.5144485471076,-0.997286560051637,0.319090540208095,0.564211879973376,-5.64406468439438,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P51665","High_vs_Low",-0.163657231654221,7.01936624419572,-0.995660210483062,0.32006493151386,0.564645411999863,-5.48469546436464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P10809","High_vs_Low",-0.21556713358847,7.5263128226821,-0.995258260652929,0.320123235673562,0.564645411999863,-5.60732658596858,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P07741","High_vs_Low",-0.12002664112739,9.24875335991482,-0.990322667685075,0.322493913697649,0.568128098577923,-5.63103334522416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96CW1","High_vs_Low",-0.119502232112212,7.08710187003821,-0.988301709536958,0.323532967941186,0.569259234389768,-5.59912657102733,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96JM4","High_vs_Low",0.12127827350808,9.04351359520846,0.984469173895508,0.325432639372844,0.57190000595669,-5.55212038318728,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9UBV8","High_vs_Low",-0.109029153816057,6.73329936962312,-0.981910440181175,0.326704462696878,0.573432312738462,-5.56832394683681,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P08697","High_vs_Low",-0.0918217121857694,14.3363074833072,-0.977009743358877,0.329019862243301,0.576790320851948,-5.6631284438703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P22352","High_vs_Low",-0.119260019525456,11.9538249521091,-0.975531564284612,0.329751481261684,0.577367062428883,-5.66450293681542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UBX1","High_vs_Low",-0.0818090625494641,7.91569061455499,-0.973829104493286,0.330604338168198,0.577849485038953,-5.65596157269393,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P01111","High_vs_Low",-0.095662766619002,8.94936450537555,-0.973362973438734,0.330832933903055,0.577849485038953,-5.66104539111825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9NSC7","High_vs_Low",-0.136969804177454,7.4451060299164,-0.972147128121035,0.331516880784252,0.577992807203574,-5.57504683945803,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q13247","High_vs_Low",-0.10239727679425,7.94234157115541,-0.971870458866053,0.33172111598922,0.577992807203574,-5.54794191766897,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UPN7","High_vs_Low",-0.124750818542513,6.77480540693753,-0.970772457848364,0.332206591031982,0.57813622759692,-5.58700234298978,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q99895","High_vs_Low",-0.135631038358436,9.29654255500529,-0.969864737399619,0.332714109293722,0.578317615426906,-5.53704734753419,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UHG3","High_vs_Low",-0.0685285110707898,10.6741638976403,-0.966729054686299,0.334130111778982,0.579633848028648,-5.67264506614663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P36915","High_vs_Low",-0.165076757246534,6.89470262497097,-0.965971860077645,0.334673280903987,0.579633848028648,-5.51774704438676,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q13214","High_vs_Low",-0.102228243192691,7.88766559113989,-0.965723342318996,0.334683979196458,0.579633848028648,-5.60457155838889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q5JWF2","High_vs_Low",-0.119203847416649,6.94996853826182,-0.96010019288852,0.337537416231894,0.583330393991573,-5.62530917143883,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P01019","High_vs_Low",-0.0699935542622949,15.1860369171155,-0.959742729481935,0.337631957470715,0.583330393991573,-5.67905493014022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"A0A0J9YXX1","High_vs_Low",0.234475768224339,10.1658749920258,0.957234896057271,0.339030399510019,0.58504162803534,-5.55607139378276,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P00338","High_vs_Low",0.129665290709818,9.06440036887043,0.953975502505717,0.340540493301022,0.586941186771232,-5.68431138730092,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P41218","High_vs_Low",0.195538951768644,7.38365890636647,0.953281692552054,0.340950650744616,0.586942656864082,-5.63556840012021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q15435","High_vs_Low",-0.122309322473073,6.66332465729433,-0.949218663867774,0.343040623513268,0.58979879282296,-5.60221721032291,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q8WZ42","High_vs_Low",0.105740241994994,9.78697953286896,0.948275998808233,0.343432351469436,0.58979879282296,-5.68492879309998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P02768","High_vs_Low",-0.188427526414079,15.624335027664,-0.946240729630823,0.344466498908655,0.590867176357668,-5.6913115792606,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q27J81","High_vs_Low",0.164548255708588,6.898432699433,0.94532551647054,0.345063977039381,0.591184878225177,-5.5868635090695,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P04040","High_vs_Low",-0.114317344081881,9.6874781854886,-0.943054150431727,0.346092329676619,0.592213767981622,-5.69417900974162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P04439","High_vs_Low",-0.0803049975532879,10.265000122105,-0.942275242762716,0.346490482103613,0.592213767981622,-5.69487844082811,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P05452","High_vs_Low",-0.0906783876037611,12.5226266652949,-0.939614961267316,0.347852536557766,0.593833973123615,-5.69726293586666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96NZ9","High_vs_Low",-0.0992854655247104,10.0565247433426,-0.933017942696184,0.351244895269728,0.598912223325553,-5.70314706922709,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O15143","High_vs_Low",-0.269329926150995,8.91068287210991,-0.931539604472045,0.352066798471007,0.599325577812779,-5.65626098311991,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P62258","High_vs_Low",-0.104333595775294,8.07808906629339,-0.929920531524172,0.352846567555051,0.599325577812779,-5.70525045395418,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P61604","High_vs_Low",-0.227510901804322,9.19593269481792,-0.929517082950464,0.353148088091534,0.599325577812779,-5.62417571832764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P50502","High_vs_Low",-0.0854687236131326,9.6494178406413,-0.929316592652679,0.353159074792049,0.599325577812779,-5.70542812012189,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q14554","High_vs_Low",-0.149709608068845,7.84042129352215,-0.92784350730507,0.353968466389881,0.599694566816274,-5.66607885070646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P04003","High_vs_Low",-0.110524236828756,14.3590996404846,-0.927279288868158,0.354212899646711,0.599694566816274,-5.70823199483049,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9UGM5","High_vs_Low",0.109026359339744,12.109130419024,0.926137245695726,0.354805449182623,0.599989403452691,-5.70924021038414,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P61026","High_vs_Low",-0.186767909817897,10.9448482472608,-0.924528545281123,0.355641188030304,0.600090036277494,-5.71065829857306,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P10412","High_vs_Low",0.157479151126386,10.4654887205023,0.924103123103215,0.355863237890208,0.600090036277494,-5.71053488532195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9NR34","High_vs_Low",-0.122727840452095,9.66656180610138,-0.923364679288019,0.356289381378194,0.600090036277494,-5.66192763349325,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P23141","High_vs_Low",-0.0797282086108151,6.36581929569364,-0.92283123068158,0.356538850005875,0.600090036277494,-5.68582740156506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P08670","High_vs_Low",0.145214988714701,8.5443285117258,0.91986732524375,0.358073094362724,0.601965788178367,-5.71318126859043,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P08727","High_vs_Low",-0.13465417965058,8.59562852535552,-0.916928790387607,0.359652632502392,0.603913202585984,-5.66126193266166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9H173","High_vs_Low",-0.0904145977655473,7.05163453997535,-0.915391361194955,0.36044149359574,0.604529943644784,-5.68401968446559,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P01009","High_vs_Low",-0.0829999645987591,15.066071405462,-0.91096264385803,0.362738289789644,0.60767138733452,-5.72251907825765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P02786","High_vs_Low",-0.0867108767410603,11.0945437943766,-0.909086648360299,0.363726683675762,0.608616177819187,-5.72414552415131,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P49327","High_vs_Low",0.192727198263408,7.08327880230474,0.907285598150885,0.364777793461525,0.609293785345555,-5.62167800144079,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P05997","High_vs_Low",-0.118901834400564,7.77790539863726,-0.906844410690364,0.364981423718153,0.609293785345555,-5.63206908391034,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96C19","High_vs_Low",0.117377126730824,6.99234140103155,0.905584307521403,0.365674390237336,0.60974078558179,-5.62395414644587,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P04083","High_vs_Low",0.110426262984411,7.6654557926834,0.89300796898763,0.372270327551427,0.620018176200634,-5.7341309400446,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q9BQS7","High_vs_Low",-0.103329431137343,8.93206688170446,-0.88526461030038,0.376545003006379,0.626410132611539,-5.62852833727511,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P62736","High_vs_Low",0.119459898341317,11.2847387127707,0.882078836907531,0.378142841529869,0.628339321846851,-5.74719029886445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P08637","High_vs_Low",-0.0837234997646199,8.7004582362767,-0.879378495552193,0.379604956848931,0.629191946925355,-5.74852020900707,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P16152","High_vs_Low",0.150723778431023,7.11511163421668,0.878800567290318,0.380002989657304,0.629191946925355,-5.66271801419941,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P62191","High_vs_Low",-0.163829290101098,7.97036545737315,-0.878099755755435,0.380356528846612,0.629191946925355,-5.68640169067804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O60234","High_vs_Low",0.138900243442263,7.33468514488591,0.8781186101016,0.380411030672443,0.629191946925355,-5.6061423904153,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q14684","High_vs_Low",-0.0981521929851414,13.6030460152482,-0.873003185092871,0.383087567535979,0.632451729286323,-5.73136637353965,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O75083","High_vs_Low",0.136397884713306,9.19857322579188,0.872638542403261,0.383263983786481,0.632451729286323,-5.75508196177055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P48723","High_vs_Low",-0.0956318828307428,6.86864801002019,-0.870917121334216,0.384310817364509,0.633450243793915,-5.639194891118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q04637","High_vs_Low",-0.117568169095458,6.35655727958756,-0.865257612263549,0.387399012728307,0.637807329796088,-5.64229761413686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9Y6E0","High_vs_Low",0.114554594009576,7.23886312609561,0.864300086448493,0.387890185470255,0.637883630693058,-5.69344503048199,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P78417","High_vs_Low",0.116789751064001,9.64712903841864,0.861255941937194,0.389497445179932,0.639793054281813,-5.75939316493506,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P04156","High_vs_Low",-0.113994529459289,6.53524036560622,-0.857279321935161,0.391769639948503,0.642789088885758,-5.64785921134266,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9NZD4","High_vs_Low",0.138072101021587,8.02305922308732,0.848813531563665,0.39649199859139,0.649793743977204,-5.65017404368042,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q16181","High_vs_Low",-0.409530873210414,11.5200606895582,-0.84585134216583,0.398097051211966,0.651321101853308,-5.6984928131847,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P00739","High_vs_Low",-0.089814919898501,14.0046574050228,-0.845301482637679,0.39833236145422,0.651321101853308,-5.77745698183583,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P17301","High_vs_Low",-0.0752492974987309,8.34975047225922,-0.840721999009879,0.400891157083713,0.654501063570658,-5.78113579487425,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P01024","High_vs_Low",-0.0862746827503891,12.8690672400851,-0.840188340788339,0.401189982481596,0.654501063570658,-5.78156319939947,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P47755","High_vs_Low",0.102485076527554,7.99623947395014,0.837602650055964,0.402682737287142,0.656189824170184,-5.74256431264399,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P01732","High_vs_Low",-0.124767571718793,7.65808385097297,-0.836809953124736,0.403161431616663,0.656224169055953,-5.70211659182175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q14344","High_vs_Low",-0.110062392394262,6.67340750972121,-0.833859743610971,0.404828890578599,0.656923773858211,-5.70087620219091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P61626","High_vs_Low",-0.072824204912779,10.6027256520192,-0.833703931738948,0.404831675655189,0.656923773858211,-5.78673491242641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9Y6R7","High_vs_Low",0.14682681877937,7.13559313482618,0.833649570578976,0.404965562127377,0.656923773858211,-5.62982803494943,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P58546","High_vs_Low",0.116015222685553,7.85364295499805,0.830230248444446,0.40683595352825,0.659010701223609,-5.73635238862326,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q8NDA2","High_vs_Low",-0.112691858606246,6.05963991923394,-0.829712011813675,0.407171186390598,0.659010701223609,-5.66812802923714,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P01034","High_vs_Low",-0.0863356297261344,11.1223200221661,-0.826172082490368,0.409086411735219,0.661364052343071,-5.79269186319204,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P04921","High_vs_Low",-0.100399397487323,8.76917039648236,-0.822282576338633,0.411368049001828,0.664303808861061,-5.70488218441286,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q13442","High_vs_Low",-0.0986292831441862,7.97367611117942,-0.815230283634238,0.415403005755784,0.670065140892906,-5.70347384556297,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q8NFL0","High_vs_Low",-0.0796692438521331,7.61704000024669,-0.811438983847239,0.417538274923466,0.671294918674056,-5.75432457994254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"O00231","High_vs_Low",-0.11624910656678,6.97416774937196,-0.8107166180969,0.417932232973038,0.671294918674056,-5.7620431981507,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P50552","High_vs_Low",0.13947114574079,7.43549278326897,0.809529247867624,0.418678530937867,0.671294918674056,-5.71928548147416,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P01833","High_vs_Low",-0.0861680638476159,9.01119587924755,-0.809032272840485,0.418870481339427,0.671294918674056,-5.80052884018495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P0DOX5","High_vs_Low",-0.129843177423488,9.33137425288081,-0.808942879221382,0.419028189497088,0.671294918674056,-5.69375622975358,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9NZP8","High_vs_Low",-0.0834553536257765,10.0023614465442,-0.808399483445662,0.419231334926691,0.671294918674056,-5.80653453203253,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9Y4E8","High_vs_Low",-0.108113568616854,8.03873243892711,-0.807276548622812,0.419888291652278,0.671294918674056,-5.79959049707905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P11586","High_vs_Low",-0.10220163438341,7.69129008548238,-0.807235478216577,0.419910419840048,0.671294918674056,-5.79646196092213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P27348","High_vs_Low",0.10934394127863,7.13287612725435,0.800053547152847,0.424086914158098,0.677216742653355,-5.77186624577276,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P11217","High_vs_Low",-0.231227443211194,8.94233028754657,-0.792679989012487,0.428401832954532,0.681804952489064,-5.72904048840137,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q9NZN3","High_vs_Low",-0.0904164002216508,8.93137232727097,-0.792255069771112,0.428576329241299,0.681804952489064,-5.81551185940743,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q96AP7","High_vs_Low",-0.146833387620529,6.7068927779864,-0.792203831285234,0.428741904740649,0.681804952489064,-5.68643102281265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P22314","High_vs_Low",0.152475206154843,7.28798037388502,0.791789951266009,0.428861971509858,0.681804952489064,-5.80107175759826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"Q96QA5","High_vs_Low",-0.10630647964553,7.1422924544885,-0.78911784526031,0.43052681717458,0.683693749533054,-5.6299433369741,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P53621","High_vs_Low",-0.16428124705684,6.79457521639504,-0.78510615862705,0.432849683619617,0.686622175122269,-5.70241717502738,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q86SF2","High_vs_Low",-0.0747800307137343,6.68609049859274,-0.782094444359846,0.43461767106527,0.686793043997646,-5.70531253259143,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q92496","High_vs_Low",-0.104464796927399,9.63473419119567,-0.781885088084418,0.434661619727094,0.686793043997646,-5.78491983093651,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q14254","High_vs_Low",-0.0944483751284633,7.84812861760817,-0.781582215145586,0.434822402984566,0.686793043997646,-5.82202794897641,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P23280","High_vs_Low",-0.083714675958146,7.38062884006955,-0.781649741143423,0.43487314082975,0.686793043997646,-5.70882591747503,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P69891","High_vs_Low",-0.144338821247949,17.4526143943947,-0.779816152234009,0.435854847395716,0.687284507332289,-5.82816768751519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q13576","High_vs_Low",-0.232893539557073,11.1940241837744,-0.779332402335944,0.436142888195525,0.687284507332289,-5.82423742376542,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P35442","High_vs_Low",-0.088765601161688,13.7305289299725,-0.776555481830828,0.437775117303177,0.688429649810283,-5.83058615294646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P24592","High_vs_Low",-0.0699736728140223,9.98929400783351,-0.776464018969149,0.437829735444197,0.688429649810283,-5.82836155559987,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P60660","High_vs_Low",0.128520755454794,9.9315981397049,0.774301805978616,0.439105878717277,0.689206469390938,-5.83174762062749,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in High"
"P25786","High_vs_Low",-0.0868597998809175,8.67566390785367,-0.774009157585155,0.439285016055312,0.689206469390938,-5.82484793706436,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"Q14204","High_vs_Low",-0.161807511711186,7.16584093064545,-0.771895596689463,0.440589146402416,0.69049708846018,-5.76716241810032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P46060","High_vs_Low",-0.106741060916224,8.00839425980073,-0.769602789487019,0.441906695117818,0.691805896068723,-5.80791126058686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"P38646","High_vs_Low",-0.137803530642369,6.92363372813106,-0.765269939516475,0.444552623435182,0.694546831532887,-5.75118857460457,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
"A0A0G2JS06","High_vs_Low",-0.17271144963722,10.5561461326539,-0.76506096885503,0.444626214328585,0.694546831532887,-5.760578570921,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Higher in Low"
