PG.ProteinGroups,control_ge50pct,low_ge50pct,high_ge50pct,all_doses_ge50pct,control_ge60pct,low_ge60pct,high_ge60pct,all_doses_ge60pct,control_ge70pct,low_ge70pct,high_ge70pct,all_doses_ge70pct,control_ge80pct,low_ge80pct,high_ge80pct,all_doses_ge80pct
P11234,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P11245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P11277,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P11279,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P11310,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P11362,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P11387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P11388,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P11413,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P11441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P11586,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P11597,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P11678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P11717,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
P11766,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
P11836,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
P11908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P11940,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False
P12004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P12035,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P12081,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False
P12109,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P12110,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P12111,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P12235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P12236,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
P12259,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P12268,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P12270,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P12273,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P12277,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
P12318;P31995,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P12429,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
P12544,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P12814,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P12821,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P12829,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P12830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P12872,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P12882,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P12883,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P12931,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
P12955,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
P12956,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
P13010,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P13073,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P13224,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13473,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13489,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13497,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13498,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P13501,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P13521,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P13535,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P13569,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False
P13591,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13598,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13611,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13612,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13639,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13645,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13646,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13647,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13667,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13671,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13686,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False
P13693,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P13716,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False
P13727,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13747,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P13796,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13797,True,True,True,True,True,True,True,True,True,True,True,True,False,False,False,False
P13798,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13804,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False
P13805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P13807,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
P13861,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P13929,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13942,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13987,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P13995,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P14136,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P14151,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P14174,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P14209,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P14222,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P14314,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P14317,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P14324,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
P14406,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P14543,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P14550,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P14555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P14598,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
P14618,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P14625,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P14649,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P14672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P14678;P63162,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P14735,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P14770,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P14778,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False
P14780,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
P14854,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
P14866,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
P14868,True,True,True,True,True,True,True,True,True,True,False,False,False,False,False,False
