PG.ProteinGroups,control,high,low,unknown
P22466,0.8169934640522876,0.8636363636363636,0.8817204301075269,1.0
P22607,0.9084967320261438,0.7727272727272727,0.8064516129032258,1.0
P22626,0.8496732026143791,0.8295454545454546,0.8279569892473119,1.0
P22681,0.08496732026143791,0.09659090909090909,0.0913978494623656,0.25
P22692,1.0,0.9715909090909091,0.989247311827957,1.0
P22694,0.7777777777777778,0.7272727272727273,0.8172043010752689,1.0
P22695,0.10457516339869281,0.10795454545454546,0.14516129032258066,0.25
P22735,0.9150326797385621,0.8522727272727273,0.9032258064516129,1.0
P22760,0.006535947712418301,0.005681818181818182,0.005376344086021506,0.0
P22792,1.0,1.0,1.0,1.0
P22891,1.0,1.0,1.0,1.0
P22894,0.3006535947712418,0.44886363636363635,0.3279569892473118,0.0
P22897,0.3137254901960784,0.3977272727272727,0.3387096774193548,0.0
P23083,0.5294117647058824,0.6193181818181818,0.5752688172043011,0.75
P23141,0.9673202614379085,0.9545454545454546,0.978494623655914,1.0
P23142,1.0,1.0,1.0,1.0
P23193,0.5032679738562091,0.4375,0.489247311827957,1.0
P23219,0.5490196078431373,0.5170454545454546,0.510752688172043,0.5
P23229,1.0,1.0,1.0,1.0
P23246,0.20261437908496732,0.24431818181818182,0.21505376344086022,0.25
P23276,0.673202614379085,0.6022727272727273,0.6505376344086021,1.0
P23280,0.7254901960784313,0.7897727272727273,0.8333333333333334,1.0
P23284,1.0,1.0,1.0,1.0
P23327,0.9934640522875817,0.9261363636363636,0.978494623655914,1.0
P23368,0.24836601307189543,0.2840909090909091,0.3333333333333333,0.5
P23381,0.9477124183006536,0.9545454545454546,0.946236559139785,1.0
P23396,0.7516339869281046,0.6477272727272727,0.7204301075268817,1.0
P23435,0.5947712418300654,0.5397727272727273,0.6505376344086021,1.0
P23467,1.0,1.0,1.0,1.0
P23470,1.0,1.0,1.0,1.0
P23471,1.0,1.0,1.0,1.0
P23497,0.28104575163398693,0.30113636363636365,0.26344086021505375,0.5
P23526,0.9673202614379085,0.8693181818181818,0.946236559139785,1.0
P23528,1.0,1.0,1.0,1.0
P23560,0.2549019607843137,0.1590909090909091,0.1881720430107527,0.75
P23588,0.7712418300653595,0.7215909090909091,0.7473118279569892,0.75
P23634,0.954248366013072,0.9431818181818182,0.9623655913978495,1.0
P23743,0.29411764705882354,0.2727272727272727,0.23655913978494625,0.5
P23919,0.28104575163398693,0.30113636363636365,0.3548387096774194,0.5
P24043,0.9869281045751634,0.9488636363636364,0.9838709677419355,1.0
P24071,0.3202614379084967,0.26704545454545453,0.23655913978494625,0.75
P24158,0.7450980392156863,0.7613636363636364,0.7204301075268817,1.0
P24387,0.6601307189542484,0.6590909090909091,0.7258064516129032,1.0
P24390,0.0,0.017045454545454544,0.021505376344086023,0.0
P24534,0.5032679738562091,0.4715909090909091,0.4838709677419355,0.75
P24539,0.1895424836601307,0.2215909090909091,0.3118279569892473,0.25
P24557,0.5555555555555556,0.5397727272727273,0.521505376344086,1.0
P24592,1.0,0.9943181818181818,1.0,1.0
P24593,1.0,1.0,1.0,1.0
P24666,0.8431372549019608,0.8181818181818182,0.8010752688172043,1.0
P24752,0.3464052287581699,0.3522727272727273,0.34946236559139787,0.25
P24821,1.0,1.0,1.0,1.0
P24844,0.934640522875817,0.9147727272727273,0.9032258064516129,1.0
P25092,0.49019607843137253,0.5284090909090909,0.489247311827957,0.5
P25098,0.26143790849673204,0.24431818181818182,0.3064516129032258,0.75
P25205,0.17647058823529413,0.13068181818181818,0.12903225806451613,0.0
P25311,1.0,1.0,1.0,1.0
P25325,0.6143790849673203,0.6022727272727273,0.6989247311827957,0.5
P25398,0.24836601307189543,0.29545454545454547,0.25806451612903225,0.25
P25445,0.6143790849673203,0.5284090909090909,0.6290322580645161,1.0
P25685,0.5816993464052288,0.5,0.5483870967741935,0.75
P25686,0.42483660130718953,0.4318181818181818,0.42473118279569894,0.5
P25705,0.9084967320261438,0.8465909090909091,0.9032258064516129,1.0
P25774,0.8627450980392157,0.8522727272727273,0.8602150537634409,0.75
P25786,0.9869281045751634,0.9829545454545454,0.9731182795698925,1.0
P25787,0.8888888888888888,0.875,0.8709677419354839,1.0
P25788,0.954248366013072,0.8920454545454546,0.9408602150537635,1.0
P25789,0.954248366013072,0.9090909090909091,0.9623655913978495,1.0
P25815,0.7777777777777778,0.7443181818181818,0.7526881720430108,0.75
P26006,0.39869281045751637,0.3806818181818182,0.3548387096774194,0.5
P26010,0.3333333333333333,0.24431818181818182,0.24731182795698925,0.75
P26022,1.0,1.0,1.0,1.0
P26038,1.0,1.0,1.0,1.0
P26196,0.1437908496732026,0.21022727272727273,0.20430107526881722,0.25
P26368,0.29411764705882354,0.3068181818181818,0.3064516129032258,0.5
P26373,0.7712418300653595,0.6875,0.7795698924731183,1.0
P26440,0.1568627450980392,0.1875,0.16666666666666666,0.25
P26447,1.0,1.0,1.0,1.0
P26572,1.0,1.0,0.9946236559139785,1.0
P26583,0.8562091503267973,0.8409090909090909,0.8548387096774194,0.75
P26599,0.7712418300653595,0.7386363636363636,0.7580645161290323,0.75
P26639,0.33986928104575165,0.3409090909090909,0.3602150537634409,0.5
P26640,0.19607843137254902,0.21022727272727273,0.21505376344086022,0.5
P26641,0.9281045751633987,0.9034090909090909,0.9408602150537635,1.0
P26885,0.5620915032679739,0.4375,0.5,0.75
P26927,0.9673202614379085,0.9829545454545454,0.978494623655914,1.0
P27105,1.0,0.9943181818181818,1.0,1.0
P27169,1.0,1.0,1.0,1.0
P27338,0.0718954248366013,0.07954545454545454,0.14516129032258066,0.25
P27348,0.9150326797385621,0.8579545454545454,0.9247311827956989,1.0
P27361,0.19607843137254902,0.19886363636363635,0.1989247311827957,0.0
P27482,1.0,1.0,0.9946236559139785,1.0
P27635,0.5555555555555556,0.4318181818181818,0.5161290322580645,1.0
P27694,0.10457516339869281,0.17613636363636365,0.12903225806451613,0.0
P27695,0.477124183006536,0.4147727272727273,0.43010752688172044,0.75
P27708,0.4444444444444444,0.4318181818181818,0.478494623655914,0.75
P27797,1.0,1.0,1.0,1.0
P27816,0.3006535947712418,0.29545454545454547,0.3225806451612903,0.5
P27824,1.0,1.0,1.0,1.0
P27918,0.5294117647058824,0.5681818181818182,0.5,0.75
P27986,0.13071895424836602,0.13068181818181818,0.15053763440860216,0.5
P27987,0.0784313725490196,0.06818181818181818,0.08064516129032258,0.0
P28062,0.21568627450980393,0.25,0.15591397849462366,0.25
P28065,0.32679738562091504,0.39204545454545453,0.41935483870967744,0.0
P28066,0.9215686274509803,0.8693181818181818,0.9301075268817204,1.0
P28070,0.8104575163398693,0.7443181818181818,0.7473118279569892,0.75
P28072,0.9477124183006536,0.9034090909090909,0.9139784946236559,1.0
P28074,0.8627450980392157,0.8125,0.7849462365591398,1.0
P28161,0.29411764705882354,0.29545454545454547,0.3010752688172043,0.5
P28289,0.7777777777777778,0.7102272727272727,0.7365591397849462,0.75
P28300,0.7843137254901961,0.7897727272727273,0.8279569892473119,0.75
P28331,0.3790849673202614,0.3125,0.3548387096774194,0.25
P28482,0.9673202614379085,0.9829545454545454,1.0,1.0
P28676,0.8954248366013072,0.875,0.8817204301075269,1.0
P28838,0.8366013071895425,0.8693181818181818,0.8655913978494624,1.0
P28906,1.0,0.9943181818181818,0.989247311827957,1.0
P28907,0.45751633986928103,0.5,0.5752688172043011,0.75
P29034,0.32679738562091504,0.26704545454545453,0.3387096774193548,0.5
P29122,0.954248366013072,0.9772727272727273,0.989247311827957,1.0
P29144,0.8431372549019608,0.7727272727272727,0.7903225806451613,0.75
P29218,0.49673202614379086,0.6193181818181818,0.5806451612903226,0.75
P29279,0.8300653594771242,0.7670454545454546,0.8548387096774194,1.0
P29350,0.9411764705882353,0.9090909090909091,0.9623655913978495,1.0
P29373,0.1111111111111111,0.0625,0.08064516129032258,0.5
P29401,0.9019607843137255,0.8806818181818182,0.9193548387096774,1.0
P29466,0.30718954248366015,0.2784090909090909,0.27419354838709675,0.25
P29508,0.8823529411764706,0.8806818181818182,0.8924731182795699,1.0
P29622,1.0,1.0,1.0,1.0
P29692,0.7581699346405228,0.6818181818181818,0.7096774193548387,1.0
P29966,0.954248366013072,0.9715909090909091,0.9731182795698925,1.0
P29972,0.3202614379084967,0.2784090909090909,0.3655913978494624,0.5
P29992,0.9477124183006536,0.9431818181818182,0.946236559139785,1.0
P30038,0.1111111111111111,0.13068181818181818,0.15053763440860216,0.25
P30040,0.7647058823529411,0.7840909090909091,0.7634408602150538,0.75
P30041,1.0,1.0,1.0,1.0
P30043,1.0,1.0,1.0,1.0
P30044,0.8627450980392157,0.9147727272727273,0.9301075268817204,1.0
P30048,0.8235294117647058,0.7670454545454546,0.7741935483870968,0.75
P30049,0.23529411764705882,0.23295454545454544,0.26344086021505375,0.5
P30050,0.7843137254901961,0.7386363636363636,0.8010752688172043,1.0
P30084,0.1503267973856209,0.1875,0.15053763440860216,0.25
P30085,0.7973856209150327,0.7045454545454546,0.7526881720430108,1.0
P30086,0.954248366013072,0.9204545454545454,0.9516129032258065,1.0
P30101,1.0,1.0,1.0,1.0
P30153,0.9803921568627451,0.9545454545454546,0.978494623655914,1.0
P30154,0.45098039215686275,0.4034090909090909,0.43548387096774194,0.25
P30273,0.9411764705882353,0.9431818181818182,0.9516129032258065,1.0
P30405,0.23529411764705882,0.23295454545454544,0.26881720430107525,0.75
P30419,0.23529411764705882,0.25,0.21505376344086022,0.25
P30520,0.2222222222222222,0.2840909090909091,0.1827956989247312,0.0
P30530,0.7058823529411765,0.6931818181818182,0.6989247311827957,1.0
P30566,0.6928104575163399,0.6647727272727273,0.6290322580645161,1.0
P30613,0.9934640522875817,0.9886363636363636,1.0,1.0
P30626,0.8300653594771242,0.7329545454545454,0.8279569892473119,0.5
P30711,0.0457516339869281,0.028409090909090908,0.06989247311827956,0.0
P30740,0.954248366013072,0.9715909090909091,0.9408602150537635,1.0
P30825,0.7516339869281046,0.6818181818181818,0.7580645161290323,1.0
P30990,0.9411764705882353,0.9488636363636364,0.9731182795698925,1.0
P31025,0.8300653594771242,0.8181818181818182,0.7903225806451613,1.0
P31040,0.3137254901960784,0.375,0.40860215053763443,0.5
P31146,1.0,0.9943181818181818,0.9946236559139785,1.0
P31150,0.7058823529411765,0.6704545454545454,0.6774193548387096,0.75
P31151,0.9477124183006536,0.8977272727272727,0.9086021505376344,1.0
P31153,0.20261437908496732,0.23295454545454544,0.3118279569892473,0.25
P31323,0.39215686274509803,0.4375,0.4032258064516129,0.5
P31327,0.9215686274509803,0.8920454545454546,0.9354838709677419,1.0
P31431,1.0,1.0,1.0,1.0
P31689,0.17647058823529413,0.23295454545454544,0.26881720430107525,0.5
P31749,0.05228758169934641,0.022727272727272728,0.06989247311827956,0.25
P31930,0.23529411764705882,0.2159090909090909,0.27956989247311825,0.25
P31939,0.8888888888888888,0.8522727272727273,0.8709677419354839,1.0
P31942,0.3137254901960784,0.29545454545454547,0.3172043010752688,0.25
P31943,0.6470588235294118,0.5795454545454546,0.5483870967741935,0.75
P31944,0.9869281045751634,0.9375,0.956989247311828,1.0
P31946,1.0,1.0,1.0,1.0
P31947,0.45751633986928103,0.39204545454545453,0.3763440860215054,0.75
P31948,1.0,0.9715909090909091,0.9838709677419355,1.0
P31949,0.9869281045751634,0.9545454545454546,0.9731182795698925,1.0
P32004,0.954248366013072,0.9147727272727273,0.9408602150537635,1.0
P32019,0.5882352941176471,0.7159090909090909,0.6935483870967742,1.0
P32119,1.0,1.0,1.0,1.0
P32121,0.13725490196078433,0.10795454545454546,0.12365591397849462,0.25
P32189,0.20261437908496732,0.2159090909090909,0.1935483870967742,0.25
P32321,0.1437908496732026,0.10795454545454546,0.0967741935483871,0.5
P32455,0.49673202614379086,0.4034090909090909,0.489247311827957,0.5
P32942,1.0,1.0,1.0,1.0
P32969,0.47058823529411764,0.4034090909090909,0.510752688172043,1.0
P33121,0.42483660130718953,0.4147727272727273,0.532258064516129,0.75
P33151,1.0,1.0,1.0,1.0
P33176,0.477124183006536,0.4715909090909091,0.532258064516129,0.25
P33241,0.6601307189542484,0.5568181818181818,0.5967741935483871,0.75
P33316,0.0392156862745098,0.06818181818181818,0.053763440860215055,0.0
P33908,1.0,1.0,1.0,1.0
P33992,0.17647058823529413,0.19318181818181818,0.1989247311827957,0.25
P34096,0.6143790849673203,0.6079545454545454,0.7204301075268817,0.75
P34896,0.17647058823529413,0.11363636363636363,0.12903225806451613,0.25
P34897,0.3333333333333333,0.3125,0.3064516129032258,0.5
P34913,0.1568627450980392,0.18181818181818182,0.20967741935483872,0.5
P34932,0.934640522875817,0.9261363636363636,0.9193548387096774,1.0
P34949,0.26143790849673204,0.2840909090909091,0.24731182795698925,0.5
P35030,1.0,1.0,1.0,1.0
P35052,1.0,1.0,1.0,1.0
P35080,0.13071895424836602,0.08522727272727272,0.10215053763440861,0.25
P35232,0.5228758169934641,0.48863636363636365,0.5,0.5
P35237,0.16993464052287582,0.14204545454545456,0.16129032258064516,0.25
P35241,1.0,1.0,1.0,1.0
P35244,0.0784313725490196,0.16477272727272727,0.08064516129032258,0.0
P35249,0.013071895424836602,0.03977272727272727,0.016129032258064516,0.0
P35251,0.7712418300653595,0.7443181818181818,0.7795698924731183,1.0
P35268,0.8169934640522876,0.7897727272727273,0.8279569892473119,0.75
P35442,1.0,1.0,1.0,1.0
P35443,1.0,1.0,1.0,1.0
P35520,0.0915032679738562,0.07954545454545454,0.08064516129032258,0.0
P35527,1.0,1.0,1.0,1.0
P35542,1.0,1.0,1.0,1.0
P35555,0.9738562091503268,0.9375,0.9623655913978495,1.0
P35573,0.21568627450980393,0.1590909090909091,0.1935483870967742,0.25
P35579,1.0,1.0,1.0,1.0
P35580,0.058823529411764705,0.09659090909090909,0.0913978494623656,0.0
P35590,0.28104575163398693,0.3465909090909091,0.3279569892473118,0.5
P35606,0.49673202614379086,0.4715909090909091,0.5,1.0
P35609,0.12418300653594772,0.17613636363636365,0.11290322580645161,0.0
P35611,0.934640522875817,0.8863636363636364,0.9193548387096774,1.0
P35612,0.9084967320261438,0.875,0.8655913978494624,1.0
P35613,1.0,0.9886363636363636,1.0,1.0
P35625,0.9738562091503268,0.9659090909090909,0.9731182795698925,1.0
P35637,0.7320261437908496,0.6022727272727273,0.6774193548387096,1.0
P35659,0.35294117647058826,0.3352272727272727,0.2903225806451613,0.5
P35749,0.7450980392156863,0.7784090909090909,0.7311827956989247,0.75
P35754,0.7189542483660131,0.6022727272727273,0.7258064516129032,1.0
P35813,0.8169934640522876,0.8238636363636364,0.8118279569892473,1.0
P35858,1.0,1.0,1.0,1.0
P35900,0.6666666666666666,0.6534090909090909,0.6236559139784946,0.75
P35908,1.0,1.0,1.0,1.0
P35914,0.1568627450980392,0.14772727272727273,0.16666666666666666,0.25
P35916,1.0,1.0,1.0,1.0
P35998,0.9738562091503268,0.9204545454545454,0.9516129032258065,1.0
P36269,0.35294117647058826,0.3125,0.3655913978494624,0.25
P36383,0.8104575163398693,0.8295454545454546,0.8763440860215054,0.5
P36507,0.6078431372549019,0.5511363636363636,0.6182795698924731,0.75
P36542,0.35294117647058826,0.3693181818181818,0.34946236559139787,0.75
P36543,0.3006535947712418,0.3693181818181818,0.3172043010752688,0.5
P36575,0.21568627450980393,0.21022727272727273,0.21505376344086022,0.25
P36578,0.9019607843137255,0.8295454545454546,0.8064516129032258,1.0
P36776,0.10457516339869281,0.14772727272727273,0.13440860215053763,0.25
P36871,0.9673202614379085,0.9715909090909091,0.9623655913978495,1.0
P36873,0.20915032679738563,0.25,0.26344086021505375,0.5
P36915,0.7712418300653595,0.7159090909090909,0.7096774193548387,1.0
P36952,0.22875816993464052,0.18181818181818182,0.1774193548387097,0.25
P36955,1.0,1.0,1.0,1.0
P36957,0.43790849673202614,0.5511363636363636,0.510752688172043,0.75
P36959,0.7777777777777778,0.6818181818181818,0.7043010752688172,0.75
P36969,0.45098039215686275,0.44886363636363635,0.521505376344086,0.5
P36980,1.0,1.0,1.0,1.0
P37108,0.22875816993464052,0.18181818181818182,0.20430107526881722,0.25
P37235,0.7908496732026143,0.8465909090909091,0.8440860215053764,0.75
P37802,1.0,0.9943181818181818,0.9946236559139785,1.0
P37837,0.9803921568627451,0.9659090909090909,0.9946236559139785,1.0
P37840,1.0,0.9943181818181818,1.0,1.0
P38117,0.3660130718954248,0.3806818181818182,0.3978494623655914,0.75
P38159,0.45098039215686275,0.42045454545454547,0.45698924731182794,0.5
P38571,0.7843137254901961,0.7784090909090909,0.7634408602150538,1.0
P38606,0.8627450980392157,0.8295454545454546,0.9193548387096774,1.0
P38646,0.7450980392156863,0.7784090909090909,0.8279569892473119,1.0
P38919,0.27450980392156865,0.2556818181818182,0.2903225806451613,0.5
P39019,0.6993464052287581,0.6363636363636364,0.6935483870967742,1.0
P39023,0.5294117647058824,0.4659090909090909,0.521505376344086,1.0
P39059,1.0,1.0,1.0,1.0
P39060,1.0,1.0,1.0,1.0
P39210,0.0457516339869281,0.03977272727272727,0.021505376344086023,0.0
P39656,0.5816993464052288,0.5625,0.5967741935483871,0.75
P39687,0.9869281045751634,0.9545454545454546,0.978494623655914,1.0
P39748,0.23529411764705882,0.23863636363636365,0.25268817204301075,0.5
P40121,0.738562091503268,0.7045454545454546,0.7580645161290323,1.0
P40189,0.934640522875817,0.9318181818181818,0.9516129032258065,0.75
P40197,1.0,1.0,1.0,1.0
P40200,0.6405228758169934,0.6022727272727273,0.6236559139784946,0.75
P40227,0.9281045751633987,0.8863636363636364,0.9301075268817204,1.0
P40306,0.08496732026143791,0.13068181818181818,0.10215053763440861,0.25
P40429,0.5751633986928104,0.4943181818181818,0.521505376344086,0.75
P40616,0.1895424836601307,0.23863636363636365,0.1989247311827957,0.5
P40763,0.38562091503267976,0.4943181818181818,0.43010752688172044,0.25
P40925,0.9477124183006536,0.9602272727272727,0.9247311827956989,1.0
P40926,0.8823529411764706,0.8352272727272727,0.8817204301075269,0.75
P40939,0.5359477124183006,0.5511363636363636,0.5645161290322581,1.0
P40967,1.0,1.0,1.0,1.0
P41091,0.7320261437908496,0.7272727272727273,0.7688172043010753,0.75
P41159,0.7843137254901961,0.6704545454545454,0.7741935483870968,0.75
P41218,0.8954248366013072,0.8693181818181818,0.8817204301075269,1.0
P41222,1.0,1.0,1.0,1.0
P41226,0.42483660130718953,0.42045454545454547,0.3602150537634409,0.5
P41240,0.803921568627451,0.6931818181818182,0.7473118279569892,1.0
P41250,0.43137254901960786,0.38636363636363635,0.3924731182795699,0.5
P41252,0.20915032679738563,0.1875,0.17204301075268819,0.5
P41567,0.47058823529411764,0.42045454545454547,0.3924731182795699,0.5
P42025,0.7647058823529411,0.7954545454545454,0.8064516129032258,1.0
P42126,0.08496732026143791,0.07386363636363637,0.04838709677419355,0.25
P42166,0.6601307189542484,0.5909090909090909,0.5860215053763441,0.5
P42224,0.477124183006536,0.4431818181818182,0.532258064516129,0.75
P42226,0.13725490196078433,0.1875,0.16129032258064516,0.25
P42229,0.6209150326797386,0.5852272727272727,0.6129032258064516,0.5
P42331,0.27450980392156865,0.3352272727272727,0.24731182795698925,0.5
P42338,0.06535947712418301,0.056818181818181816,0.053763440860215055,0.25
P42356,0.29411764705882354,0.26136363636363635,0.3010752688172043,1.0
P42357,0.8758169934640523,0.7784090909090909,0.8225806451612904,1.0
P42566,0.869281045751634,0.8011363636363636,0.8548387096774194,0.75
P42704,0.3333333333333333,0.3806818181818182,0.34408602150537637,0.0
P42765,0.09803921568627451,0.056818181818181816,0.06989247311827956,0.0
P42766,0.24836601307189543,0.2215909090909091,0.1774193548387097,0.25
P42768,0.45751633986928103,0.3409090909090909,0.4032258064516129,0.75
P42785,0.37254901960784315,0.3806818181818182,0.3548387096774194,0.25
P42858,0.16993464052287582,0.22727272727272727,0.1935483870967742,0.25
P42892,0.6013071895424836,0.6079545454545454,0.6827956989247311,0.5
P43034,0.5490196078431373,0.48295454545454547,0.478494623655914,0.75
P43121,0.9411764705882353,0.8977272727272727,0.9516129032258065,1.0
P43155,0.05228758169934641,0.0625,0.08064516129032258,0.0
P43250,0.5424836601307189,0.48863636363636365,0.489247311827957,0.5
P43251,1.0,1.0,1.0,1.0
P43304,0.3202614379084967,0.3806818181818182,0.3978494623655914,0.75
P43405,0.673202614379085,0.625,0.6935483870967742,0.75
P43487,0.9477124183006536,0.875,0.9301075268817204,1.0
P43490,0.6601307189542484,0.6875,0.7096774193548387,1.0
P43652,1.0,1.0,1.0,1.0
P43686,0.9411764705882353,0.8863636363636364,0.8870967741935484,1.0
P43897,0.0,0.022727272727272728,0.03225806451612903,0.0
P45378,0.3464052287581699,0.375,0.24731182795698925,0.25
