"PG.ProteinGroups","Contrast","logFC","AveExpr","t","P.Value","adj.P.Val","B","Significant_FDR_0.05","SE_moderated","DF_total","CI_high","CI_low","CI_status","Significance","Effect_rank"
"O14950;P19105","Low_vs_Control",-0.000986664031248807,9.65278965517322,-0.00557150506735643,0.995556764335869,0.99694720674416,-5.97042572622541,FALSE,0.177091112602534,514.586669375703,0.346923828804985,-0.348897156867483,"moderated_fit_95pct_CI","Not significant",322
"P13647","Low_vs_Control",0.000396173361458807,12.5492825171657,0.00285678385223427,0.997721717954307,0.997721717954307,-5.97425647875832,FALSE,0.138678101652305,518.586669375703,0.272836098087396,-0.272043751364478,"moderated_fit_95pct_CI","Not significant",323
"P12931","Low_vs_Control",0.000573555519361335,7.22612233679061,0.00323959465413459,0.997416714309982,0.997721717954307,-5.8961101310718,FALSE,0.177045458026462,421.586669375703,0.348575330538524,-0.347428219499801,"moderated_fit_95pct_CI","Not significant",324
"Q5TEC6","Low_vs_Control",0.000998014670976488,9.2698981014316,0.00644170002507988,0.99486366006075,0.99694720674416,-5.832137588368,FALSE,0.154930323841665,382.586669375703,0.305619526832805,-0.303623497490852,"moderated_fit_95pct_CI","Not significant",325
"Q9BX67","Low_vs_Control",0.00214568137640647,8.84899437266257,0.0114829213592567,0.990843353317312,0.995784633231031,-5.88817399063736,FALSE,0.186858492649762,440.586669375703,0.369390430576382,-0.365099067823569,"moderated_fit_95pct_CI","Not significant",326
"Q16627","Low_vs_Control",0.00253268438036613,10.7778767446211,0.0186236015534549,0.985148593411684,0.992763937422597,-5.97158591532635,FALSE,0.135993264949136,514.586669375703,0.269702973930997,-0.264637605170265,"moderated_fit_95pct_CI","Not significant",327
"P61981","Low_vs_Control",0.00354531184072648,7.59094897029432,0.0244481348029054,0.980505473267899,0.992276652640347,-5.93604378403407,FALSE,0.145013591805996,472.586669375703,0.288496498511291,-0.281405874829838,"moderated_fit_95pct_CI","Not significant",328
"O75347","Low_vs_Control",0.00364948096929218,7.5960979704737,0.0219291627042317,0.982515353487498,0.992276652640347,-5.84582690385096,FALSE,0.166421354910552,401.586669375703,0.330815353929181,-0.323516391990597,"moderated_fit_95pct_CI","Not significant",329
"O43488","Low_vs_Control",0.00371365671730572,7.07182046940648,0.0255139511858779,0.979657296543729,0.992276652640347,-5.88231544609191,FALSE,0.145553963408116,414.586669375703,0.289829440186647,-0.282402126752036,"moderated_fit_95pct_CI","Not significant",330
"Q10589","Low_vs_Control",0.00389026429576322,7.42872267096345,0.0269254345445172,0.978531207589095,0.992276652640347,-5.90589802890707,FALSE,0.144482878793701,447.586669375703,0.287839322087622,-0.280058793496096,"moderated_fit_95pct_CI","Not significant",331
"Q14696","Low_vs_Control",0.00391318600134571,7.77963037821342,0.0192758810973464,0.984630718371146,0.992763937422597,-5.83936019858196,FALSE,0.203009449040668,396.586669375703,0.40302239219664,-0.395196020193949,"moderated_fit_95pct_CI","Not significant",332
"Q92930","Low_vs_Control",0.00409535805234018,7.01645269655356,0.0368110619741917,0.970652517535936,0.992276652640347,-5.89972606949925,FALSE,0.111253461125665,435.586669375703,0.222755696724784,-0.214564980620104,"moderated_fit_95pct_CI","Not significant",333
"Q3ZCW2","Low_vs_Control",0.00468430194414449,7.55340015552602,0.0238027850181891,0.981021538747777,0.992276652640347,-5.87848879785227,FALSE,0.19679638078338,408.586669375703,0.39154406316813,-0.382175459279841,"moderated_fit_95pct_CI","Not significant",334
"P40926","Low_vs_Control",0.00486897536320807,7.49357944528041,0.0325564782985917,0.974042724870877,0.992276652640347,-5.91794922193436,FALSE,0.149554731275056,449.586669375703,0.298782089537461,-0.289044138811044,"moderated_fit_95pct_CI","Not significant",335
"Q9UQ80","Low_vs_Control",0.00510496707774166,7.93606537660454,0.0303580105363328,0.975793778329985,0.992276652640347,-5.94905331738547,FALSE,0.168158815006404,494.586669375703,0.335498701116926,-0.325288766961442,"moderated_fit_95pct_CI","Not significant",336
"Q08380","Low_vs_Control",0.00523001635662723,16.369462900768,0.0633088457565308,0.949544966096894,0.987491581708891,-5.97237974666805,FALSE,0.0826111468962884,518.586669375703,0.167523661667527,-0.157063628954273,"moderated_fit_95pct_CI","Not significant",337
"P61604","Low_vs_Control",0.00527518462037513,9.19593269481792,0.0209678634395874,0.98328111813245,0.992276652640347,-5.90273313614988,FALSE,0.251584270165341,425.586669375703,0.499777583023039,-0.489227213782289,"moderated_fit_95pct_CI","Not significant",338
"P84077","Low_vs_Control",0.00547149464197716,10.1061140627285,0.0486521973622214,0.961215203045911,0.99012167570258,-5.97314969089566,FALSE,0.112461408500036,518.586669375703,0.226407441278606,-0.215464451994652,"moderated_fit_95pct_CI","Not significant",339
"P08519","Low_vs_Control",0.00575220640230611,16.033889218948,0.0398493647620751,0.968228556328937,0.991742678411211,-5.97351522854867,FALSE,0.144348760303967,518.586669375703,0.28933241786276,-0.277828005058148,"moderated_fit_95pct_CI","Not significant",340
"P62805","Low_vs_Control",0.00628832034071536,12.673943238704,0.0484266132985499,0.961394894122903,0.99012167570258,-5.97315996611891,FALSE,0.129852573045897,518.586669375703,0.26139006174464,-0.248813421063209,"moderated_fit_95pct_CI","Not significant",341
"P51693","Low_vs_Control",0.00658130813961755,12.0721161511754,0.061137945576443,0.951272903910126,0.987491581708891,-5.97250650619499,FALSE,0.107646864440165,518.586669375703,0.218058847099528,-0.204896230820293,"moderated_fit_95pct_CI","Not significant",342
"P09211","Low_vs_Control",0.00663079336341532,7.87489232359477,0.0470357696735827,0.962503218918687,0.99012167570258,-5.96341528977151,FALSE,0.140973421067232,507.586669375703,0.283594025875081,-0.27033243914825,"moderated_fit_95pct_CI","Not significant",343
"Q9BX97","Low_vs_Control",0.00688154870658408,7.5249005837609,0.0655596467198878,0.947756140773154,0.987491581708891,-5.94212280449416,FALSE,0.10496622619073,472.586669375703,0.213139805887017,-0.199376708473848,"moderated_fit_95pct_CI","Not significant",344
"P53621","Low_vs_Control",0.00691200180713203,6.79457521639504,0.0320268809141878,0.974466368322241,0.992276652640347,-5.85997326719498,FALSE,0.215818762546747,405.586669375703,0.43117503605869,-0.417351032444426,"moderated_fit_95pct_CI","Not significant",345
"P54577","Low_vs_Control",0.00698641444849279,8.01287685759732,0.0405209310182607,0.967695688917055,0.991742678411211,-5.9014995898082,FALSE,0.172414953776466,452.586669375703,0.345819622314332,-0.331846793417347,"moderated_fit_95pct_CI","Not significant",346
"Q15599","Low_vs_Control",0.00701040414282872,6.91723309314914,0.0639924351748515,0.94900456634471,0.987491581708891,-5.92068306270848,FALSE,0.109550513645459,451.586669375703,0.222302474474876,-0.208281666189219,"moderated_fit_95pct_CI","Not significant",347
"Q9UNM6","Low_vs_Control",0.00709971059680647,7.05564116073867,0.0504520393669728,0.959786761847251,0.99012167570258,-5.85856329825505,FALSE,0.14072197449077,409.586669375703,0.283727128113665,-0.269527706920052,"moderated_fit_95pct_CI","Not significant",348
"P02730","Low_vs_Control",0.0075514552960545,12.6738209139273,0.0416158053311867,0.966820990553599,0.991742678411211,-5.97344770892374,FALSE,0.181456425892964,518.586669375703,0.364031493761414,-0.348928583169305,"moderated_fit_95pct_CI","Not significant",349
"P0DMV8;P0DMV9","Low_vs_Control",0.00759280882559388,9.49332050639304,0.0698320493753256,0.944354256913941,0.987491581708891,-5.97197224541181,FALSE,0.108729571787087,518.586669375703,0.221197379411847,-0.206011761760659,"moderated_fit_95pct_CI","Not significant",350
"P08648","Low_vs_Control",0.00793808283749442,7.92067956258223,0.0789289359628422,0.937120688228153,0.987491581708891,-5.96004928346458,FALSE,0.100572530728546,500.586669375703,0.205534367170405,-0.189658201495416,"moderated_fit_95pct_CI","Not significant",351
"P52209","Low_vs_Control",0.00799850594236418,8.29404794871757,0.0547544283944144,0.956355736196008,0.987491581708891,-5.95684587041834,FALSE,0.146079617245719,505.586669375703,0.294996332992549,-0.278999321107821,"moderated_fit_95pct_CI","Not significant",352
"P27348","Low_vs_Control",0.00804077599890896,7.13287612725435,0.0566219463162756,0.954870590669869,0.987491581708891,-5.93408691361632,FALSE,0.14200811738253,466.586669375703,0.287095429559113,-0.271013877561295,"moderated_fit_95pct_CI","Not significant",353
"Q9NPA2","Low_vs_Control",0.00866549548007534,8.9381816023975,0.0545746756379218,0.956503352157356,0.987491581708891,-5.90649928009231,FALSE,0.158782354247361,418.586669375703,0.320775627444432,-0.303444636484281,"moderated_fit_95pct_CI","Not significant",354
"Q99832","Low_vs_Control",0.00876960623719558,7.15199353877659,0.0624599805939916,0.950222125948781,0.987491581708891,-5.95037099907154,FALSE,0.14040360169499,487.586669375703,0.284640389049371,-0.26710117657498,"moderated_fit_95pct_CI","Not significant",355
"P17980","Low_vs_Control",0.00902970965191852,7.51954974829819,0.0595204203839865,0.952561691298345,0.987491581708891,-5.95762814455239,FALSE,0.151707760020255,493.586669375703,0.307102352566947,-0.28904293326311,"moderated_fit_95pct_CI","Not significant",356
"P54920","Low_vs_Control",0.00946727243074896,8.24123071567744,0.0838246770366524,0.933228681798926,0.987491581708891,-5.96772400014802,FALSE,0.112941352897899,510.586669375703,0.231354225877899,-0.212419681016401,"moderated_fit_95pct_CI","Not significant",357
"P52565","Low_vs_Control",0.00955127999231564,7.87582076481497,0.0922107351444077,0.926567870636343,0.986712462933589,-5.94778508924474,FALSE,0.103580998214121,495.586669375703,0.213063319389352,-0.19396075940472,"moderated_fit_95pct_CI","Not significant",358
"P17858","Low_vs_Control",0.00983471621785359,6.98373957697861,0.0695565205576004,0.944576066254223,0.987491581708891,-5.93612548668451,FALSE,0.141391721998362,472.586669375703,0.287668941734651,-0.267999509298944,"moderated_fit_95pct_CI","Not significant",359
"P11049","Low_vs_Control",0.00995736499285904,11.2024668889406,0.0994929164068033,0.920785508687772,0.985338319299806,-5.96873081831963,FALSE,0.100081144994742,516.586669375703,0.206573458100546,-0.186658728114828,"moderated_fit_95pct_CI","Not significant",360
"P32942","Low_vs_Control",0.0100068486511464,9.77838801341332,0.122827848372862,0.902291007135323,0.98170356922007,-5.96718170640064,FALSE,0.0814705197861085,518.586669375703,0.170059676123215,-0.150045978820922,"moderated_fit_95pct_CI","Not significant",361
"P31939","Low_vs_Control",0.0100301209043394,6.79865240397173,0.0705070191245778,0.943821326210205,0.987491581708891,-5.9152239626408,FALSE,0.142257055097129,451.586669375703,0.289598101847993,-0.269537860039314,"moderated_fit_95pct_CI","Not significant",362
"Q7Z5L7","Low_vs_Control",0.010115037801679,7.23146187714848,0.0871881962745836,0.930563814418462,0.987352495462546,-5.85546153321132,FALSE,0.116013844005024,416.586669375703,0.238160530667679,-0.217930455064321,"moderated_fit_95pct_CI","Not significant",363
"P60174","Low_vs_Control",0.010140254033006,7.09476598543861,0.0829052220858216,0.933962456226006,0.987491581708891,-5.92541289198813,FALSE,0.122311403044178,466.586669375703,0.25048965681408,-0.230209148748068,"moderated_fit_95pct_CI","Not significant",364
"Q12841","Low_vs_Control",0.0101614779878485,8.81065901590332,0.0818844427261638,0.934770507034841,0.987491581708891,-5.96463643774327,FALSE,0.124095342772623,513.586669375703,0.253958410573064,-0.233635454597367,"moderated_fit_95pct_CI","Not significant",365
"P30086","Low_vs_Control",0.0102138859586258,7.91745905845327,0.0760276315732127,0.93942823545598,0.987491581708891,-5.94084750870328,FALSE,0.134344392259413,488.586669375703,0.274177940026368,-0.253750168109116,"moderated_fit_95pct_CI","Not significant",366
"Q15366","Low_vs_Control",0.0109824221194312,7.52903571261691,0.0777460808912035,0.938064549238744,0.987491581708891,-5.91841624191069,FALSE,0.141260138048628,450.586669375703,0.288592886334417,-0.266628042095555,"moderated_fit_95pct_CI","Not significant",367
"Q86TY3","Low_vs_Control",0.0113995117105734,8.84725532054918,0.14166159205022,0.887402328345204,0.980190173399703,-5.9648445388901,FALSE,0.0804700239888042,518.586669375703,0.169486816173179,-0.146687792752033,"moderated_fit_95pct_CI","Not significant",368
"P68431","Low_vs_Control",0.0126613884983922,10.8600713555101,0.098865016297998,0.921283648741899,0.985338319299806,-5.96967423006502,FALSE,0.128067429435588,518.586669375703,0.264256127823237,-0.238933350826452,"moderated_fit_95pct_CI","Not significant",369
"P26447","Low_vs_Control",0.0128553701657719,10.5362318613705,0.117697162135022,0.906353186123645,0.981780738977888,-5.96776071273314,FALSE,0.109224130238792,518.586669375703,0.227431525059495,-0.201720784727951,"moderated_fit_95pct_CI","Not significant",370
"P62906","Low_vs_Control",0.0129774753879044,7.26724401217073,0.0829781008309108,0.93391212353992,0.987491581708891,-5.82861384392997,FALSE,0.156396389625129,384.586669375703,0.320476468036232,-0.294521517260423,"moderated_fit_95pct_CI","Not significant",371
"Q9Y376","Low_vs_Control",0.0133072602753233,6.89473151519236,0.106590833742709,0.915163698337064,0.9837666742244,-5.89114746464251,FALSE,0.124844321111556,426.586669375703,0.258693839744204,-0.232079319193557,"moderated_fit_95pct_CI","Not significant",372
"P07437","Low_vs_Control",0.0134749956111886,10.2259459559853,0.104868540701082,0.916520747630505,0.98414278143836,-5.9689055269673,FALSE,0.128494165372224,517.586669375703,0.265909219466563,-0.238959228244185,"moderated_fit_95pct_CI","Not significant",373
"Q5SZK8","Low_vs_Control",0.0135955250015165,6.95015730382047,0.114921389008254,0.908552610187992,0.981780738977888,-5.96070745502689,FALSE,0.118302825251616,510.586669375703,0.246015739615043,-0.21882468961201,"moderated_fit_95pct_CI","Not significant",374
"P15153","Low_vs_Control",0.0136072311506279,10.4591592368942,0.133898633080964,0.893534878346408,0.980569481010653,-5.96496365092442,FALSE,0.101623376113183,516.586669375703,0.213253140286028,-0.186038677984772,"moderated_fit_95pct_CI","Not significant",375
"O60476","Low_vs_Control",0.0136176386813922,7.90455290197019,0.147133581680517,0.88308466238378,0.979102053685203,-5.95729008660734,FALSE,0.0925528932678419,510.586669375703,0.195448996222202,-0.168213718859418,"moderated_fit_95pct_CI","Not significant",376
"O15511","Low_vs_Control",0.0138608604739865,8.30628126223007,0.0992693758799129,0.920964614556359,0.985338319299806,-5.94932232939384,FALSE,0.139628766184187,494.586669375703,0.288199552960138,-0.260477832012165,"moderated_fit_95pct_CI","Not significant",377
"P49368","Low_vs_Control",0.014823704782712,7.64874279870907,0.104410626319855,0.916886161786366,0.98414278143836,-5.95004967589058,FALSE,0.141975058528053,490.586669375703,0.29377790607317,-0.264130496507746,"moderated_fit_95pct_CI","Not significant",378
"Q9BXT2","Low_vs_Control",0.0148565371981224,8.77237096449732,0.124970217346749,0.900611257950096,0.98170356922007,-5.86425000188018,FALSE,0.11888062222778,391.586669375703,0.248580659208713,-0.218867584812468,"moderated_fit_95pct_CI","Not significant",379
"P43487","Low_vs_Control",0.0149664104645026,8.53349385615196,0.0978120454781736,0.922122750697587,0.985338319299806,-5.93716775026736,FALSE,0.153011936222542,475.586669375703,0.315629445709223,-0.285696624780218,"moderated_fit_95pct_CI","Not significant",380
"P18206","Low_vs_Control",0.0157856271921268,9.12417010865966,0.0948891076825653,0.924439561092008,0.986343995986562,-5.97003567279007,FALSE,0.1663586851816,518.586669375703,0.342605414371033,-0.311034159986779,"moderated_fit_95pct_CI","Not significant",381
"Q5T4S7","Low_vs_Control",0.0162978391176187,7.138763548167,0.130751873663611,0.896024018292331,0.980569481010653,-5.95235966891886,FALSE,0.124647078936311,501.586669375703,0.261192548117955,-0.228596869882718,"moderated_fit_95pct_CI","Not significant",382
"P14317","Low_vs_Control",0.016953607325922,8.04423335014254,0.13019711527435,0.896462056907228,0.980569481010653,-5.95749387067818,FALSE,0.130214922889786,507.586669375703,0.272780171594463,-0.238872956942619,"moderated_fit_95pct_CI","Not significant",383
"Q9BSL1","Low_vs_Control",0.0169804452005113,7.71913091186005,0.122864025938962,0.902274309715914,0.98170356922007,-5.87334371762167,FALSE,0.138205183093602,414.586669375703,0.288650713151078,-0.254689822750055,"moderated_fit_95pct_CI","Not significant",384
"Q04917","Low_vs_Control",0.0173243345392766,7.50379226446109,0.114678431876701,0.908747510202059,0.981780738977888,-5.94809888567744,FALSE,0.151068812642148,484.586669375703,0.314155135954038,-0.279506466875485,"moderated_fit_95pct_CI","Not significant",385
