"PG.ProteinGroups","Run","Contrast","logFC","SE_moderated","CI_low","CI_high","AveExpr","t","P.Value","adj.P.Val","B","N_observed_control","N_observed_low","N_observed_high"
"Q01082","20260527","High_vs_Control",-0.220192732265817,0.294501291032845,-0.802405173304527,0.362019708772893,9.01907632711481,-0.747680023722746,0.455899215947948,0.763737705221212,-5.94407209329244,30,64,46
"P40227","20260527","High_vs_Control",0.222039550906866,0.297945775192142,-0.367093452742522,0.811172554556255,8.13493176641897,0.745234768855762,0.457398090567641,0.765354564613765,-5.92793200341091,29,64,44
"P48454","20260527","High_vs_Control",-0.384614578189939,0.514964478924798,-1.41950391984932,0.650274763469446,9.59726597061442,-0.746875937915139,0.458711366129637,0.766657458076806,-5.20072723038829,4,28,16
"P06396","20260527","High_vs_Control",0.117389926634463,0.158508048456956,-0.195932661925798,0.430712515194723,15.1048651450643,0.740592845456306,0.460155082139303,0.768175073094017,-5.9491731862941,30,66,46
"Q9GZM7","20260527","High_vs_Control",-0.125020877425441,0.169323957043839,-0.460030305474188,0.209988550623307,8.103970334953,-0.738353152194951,0.461640120546358,0.769730859929327,-5.89491955587453,28,62,38
"P15090","20260527","High_vs_Control",-0.158277716727764,0.214537583299875,-0.583231915717851,0.266676482262322,7.88420276880003,-0.737762187367086,0.462160579078905,0.769730859929327,-5.79494638037402,20,57,37
"O75558","20260527","High_vs_Control",0.271111320832068,0.368085913242268,-0.458140229641118,1.00036287130525,7.14321405631627,0.736543592347766,0.46292767055847,0.770114013434856,-5.81460559915527,21,53,38
"Q86UX2","20260527","High_vs_Control",-0.0962284939186846,0.131413727806445,-0.356023024228082,0.163566036390713,7.53114177898036,-0.732256024731422,0.465226987811637,0.773042294926869,-5.95096705524949,30,65,45
"P78324;Q5TFQ8","20260527","High_vs_Control",0.240964145566283,0.330200230385395,-0.413044945543029,0.894973236675594,9.18886546358542,0.729751597341528,0.467014368461088,0.775114125431945,-5.83155744164937,21,53,41
"P52566","20260527","High_vs_Control",-0.182058778425526,0.250291886508563,-0.676811742934695,0.312694186083643,9.14565890547187,-0.727385857229127,0.468179648720134,0.776149845392684,-5.95851457048623,30,66,46
"P55103","20260527","High_vs_Control",-0.104993319687868,0.144661529352294,-0.390943131447605,0.180956492071869,11.2953415039658,-0.72578604801127,0.469155376499637,0.776419285219476,-5.95963653629227,30,66,46
"Q9UQ80","20260527","High_vs_Control",0.180095570887207,0.248466880147389,-0.311466514143079,0.671657655917494,7.36404797476405,0.7248272718697,0.469860624830406,0.776419285219476,-5.90261158370395,26,61,42
"P28289","20260527","High_vs_Control",-0.22112603223845,0.305159900086491,-0.824766697618118,0.382514633141218,8.24336753679752,-0.724623491408198,0.46996648505614,0.776419285219476,-5.95623351736517,30,56,45
"Q15942","20260527","High_vs_Control",0.308699476588588,0.427019539901612,-0.535391741136267,1.15279069431344,9.43502570867771,0.722916512578591,0.470912715970512,0.77708726663028,-5.96163814108185,30,66,46
"Q9UKU9","20260527","High_vs_Control",-0.14916688989724,0.206610677565385,-0.557575035485391,0.259241255690912,11.0112036757595,-0.72197086643808,0.471492130244632,0.777149097437704,-5.962296592785,30,66,46
"P22223","20260527","High_vs_Control",-0.429852462575237,0.595955500110247,-1.61033650075302,0.750631575602549,8.67941314578477,-0.721282818089133,0.472200642232424,0.777423330609985,-5.83713992757744,23,56,35
"P78371","20260527","High_vs_Control",0.181868230014217,0.25372602908952,-0.319763344811377,0.683499804839811,7.91810632778917,0.716789801451746,0.474698336318732,0.778940567657966,-5.95212660937079,29,65,45
"Q641Q3","20260527","High_vs_Control",-0.115327763153799,0.160844132402389,-0.433926436616866,0.203270910309269,7.38496689020715,-0.717015668717584,0.474817094632215,0.778940567657966,-5.82237097251906,22,58,34
"O00232","20260527","High_vs_Control",-0.236465527327245,0.330076431969669,-0.889944328260498,0.417013273606008,7.3840797114802,-0.716396278026218,0.475128246337856,0.778940567657966,-5.88376652096073,25,56,39
"A0A0C4DH25","20260527","High_vs_Control",0.158060716761469,0.220788483448344,-0.278592574677434,0.594714008200372,9.99336591824312,0.715892035186016,0.475294976778745,0.778940567657966,-5.93431841269821,28,63,43
"P30273","20260527","High_vs_Control",-0.144373712048298,0.202566509978582,-0.544833219501776,0.256085795405181,8.83109552752085,-0.71272251303319,0.477195089123345,0.780366104224823,-5.9549354045855,29,66,45
"P10768","20260527","High_vs_Control",-0.168816362935717,0.236799736066626,-0.637547004192526,0.299914278321093,7.89122945602409,-0.712907732668327,0.477253189264414,0.780366104224823,-5.90271256082598,27,57,38
"Q9HCL0","20260527","High_vs_Control",-0.0751797229388718,0.105859198929334,-0.284429674480323,0.134070228602579,9.71997339565807,-0.710186017835423,0.478744625763314,0.781292461393786,-5.97043223835719,30,66,46
"Q9BSL1","20260527","High_vs_Control",-0.220655325595949,0.310598945095246,-0.836013735514132,0.394703084322234,7.97221765123676,-0.710418786284945,0.478909395791588,0.781292461393786,-5.86157694389243,24,52,36
"P06331","20260527","High_vs_Control",-0.140780312484722,0.20000491233819,-0.536177659842048,0.254617034872604,10.8101233820217,-0.703884273835613,0.482666106106683,0.786526359269299,-5.97059628529919,30,65,45
"O75822","20260527","High_vs_Control",0.144942382638651,0.20695376238572,-0.265229522796437,0.555114288073738,7.53206318809029,0.700361186807069,0.485192800592421,0.789746283824667,-5.80126396137941,20,55,33
"P05387","20260527","High_vs_Control",0.108577007028829,0.15556225706364,-0.198920074769181,0.41607408882684,8.88181727716269,0.69796497607007,0.486331772305505,0.790249053424886,-5.9787269095279,30,66,46
"Q13418","20260527","High_vs_Control",0.21718029256551,0.311355728466252,-0.398277810469404,0.832638395600425,9.68929742968158,0.697531064019111,0.486603845309745,0.790249053424886,-5.97901718679846,30,66,46
"Q9UIQ6","20260527","High_vs_Control",0.187860194969507,0.27116323109792,-0.34980653230763,0.725526922246644,6.90026927646133,0.692793761930312,0.489968487554801,0.792625222879055,-5.81495147304929,22,52,30
"P20073","20260527","High_vs_Control",-0.212248987776389,0.306570888683289,-0.819043462588835,0.394545487036056,7.21854628372007,-0.692332493434036,0.490024055274323,0.792625222879055,-5.89280480197235,24,59,40
"O95236","20260527","High_vs_Control",-0.235024050800723,0.339661392181407,-0.908990587160417,0.438942485558971,7.65837026133259,-0.691936311310886,0.490597868282713,0.792625222879055,-5.74150469744642,19,54,25
"Q92930","20260527","High_vs_Control",-0.160968470513125,0.233090214129134,-0.622280325056498,0.300343384030248,7.22372533277142,-0.69058442077687,0.49110634248116,0.792625222879055,-5.87266154617217,23,63,38
"P19971","20260527","High_vs_Control",-0.142773785312449,0.206813051924296,-0.551703654274239,0.266156083649341,7.44126367891631,-0.690351909533791,0.491131610285976,0.792625222879055,-5.94533676944907,27,66,44
"P23467","20260527","High_vs_Control",-0.0980528512767034,0.142320369495243,-0.379374934963741,0.183269232410335,8.83384217454669,-0.688958661535662,0.49196491007283,0.792625222879055,-5.98474817904767,30,66,46
"P42357","20260527","High_vs_Control",-0.371424632091536,0.539308966308613,-1.44255427164827,0.699705007465194,6.50942627323354,-0.688704722700628,0.492744102365544,0.792625222879055,-5.76876444361661,21,45,25
"Q9H4A9","20260527","High_vs_Control",0.246608124995821,0.358085070436933,-0.466897461684363,0.960113711676005,6.36992969097998,0.688685860862368,0.493175515264166,0.792625222879055,-5.62200587842278,14,39,20
"Q9UBP0","20260527","High_vs_Control",0.233844489723769,0.340424756910078,-0.439650034399882,0.90733901384742,13.2610219610539,0.686919752389036,0.493357777707448,0.792625222879055,-5.9391165000671,27,60,42
"A0A075B6J9","20260527","High_vs_Control",0.227242263952657,0.330881624162699,-0.428116425624413,0.882600953529728,7.93185898832674,0.6867781325956,0.493594368222452,0.792625222879055,-5.8203051950799,20,60,35
"P07741","20260527","High_vs_Control",-0.201575666189274,0.294349913653208,-0.783713107591739,0.38056177521319,9.30472193903995,-0.684816461087069,0.494634686786833,0.793407316389617,-5.97003880348728,30,62,42
"P07711","20260527","High_vs_Control",-0.115079545658645,0.168465144966642,-0.448570712117942,0.218411620800652,7.5807704865945,-0.683105966408852,0.495834147436278,0.794173016860248,-5.92184788045715,26,55,40
"Q9C0C9","20260527","High_vs_Control",0.135582135608091,0.198826061795204,-0.257457689188443,0.528621960404625,8.4478821085738,0.681913298407249,0.496403956053495,0.794173016860248,-5.9852785743024,30,66,45
"P02786","20260527","High_vs_Control",0.14518001302357,0.21322777392527,-0.276308173177022,0.566668199224161,11.3174458987299,0.680868211260559,0.497056663180054,0.794173016860248,-5.99008936774404,30,66,46
"P05543","20260527","High_vs_Control",0.0931595008473884,0.137071631986384,-0.177787498950004,0.364106500644781,9.46569573420498,0.679640998632325,0.497829819010575,0.794173016860248,-5.99089586274744,30,66,46
"P37802","20260527","High_vs_Control",0.272059678299453,0.400345618080026,-0.519305092394273,1.06342444899318,9.71295282425712,0.679562023444127,0.49788113121155,0.794173016860248,-5.9909460694651,30,66,46
"Q9Y5Y7","20260527","High_vs_Control",-0.0755440949925017,0.111509395924063,-0.295962688081447,0.144874498096443,11.5464168464503,-0.677468426462886,0.499202709275953,0.794964123139426,-5.99231734635519,30,66,46
"P05090","20260527","High_vs_Control",-0.0918020158278203,0.135844764377631,-0.360323888755977,0.176719857100337,12.7977000422317,-0.675786190571338,0.500267141095216,0.794964123139426,-5.99341490416527,30,66,46
"P10301","20260527","High_vs_Control",0.179802148849739,0.265912308185037,-0.347955565770932,0.707559863470411,7.03122647521516,0.676170840217831,0.50054013239792,0.794964123139426,-5.77957002256882,19,48,29
"Q9Y624","20260527","High_vs_Control",-0.149829959585883,0.221923384629615,-0.588504500625479,0.288844581453712,8.56445396814841,-0.675142729261928,0.500675375436679,0.794964123139426,-5.99383318989055,30,66,46
"P29350","20260527","High_vs_Control",-0.207343623993554,0.307378949385242,-0.815416824693314,0.400729576706205,7.61747899361935,-0.674553753301069,0.501148931184129,0.794964123139426,-5.92071560108534,25,64,41
"Q9H5I5","20260527","High_vs_Control",-0.109413099296955,0.163559113150918,-0.432776760562753,0.213950561968844,10.511827104172,-0.668951409610529,0.504627482100116,0.798987839918546,-5.97987241220697,29,66,44
"O14818","20260527","High_vs_Control",-0.158508383826421,0.23733968704638,-0.627802514225991,0.310785746573149,8.71098764972715,-0.667854524453997,0.505342257851381,0.798987839918546,-5.98056038910721,29,64,44
"Q14624","20260527","High_vs_Control",-0.0665469817476279,0.0996557736352674,-0.26353473543284,0.130440771937584,15.6414464021243,-0.667768452545306,0.505357022877351,0.798987839918546,-5.99860874582504,30,66,46
"O75955","20260527","High_vs_Control",-0.158568039913733,0.238110903082245,-0.629297496529396,0.312161416701931,7.83532244210894,-0.66594195335508,0.5065363731771,0.79997043957705,-5.99002318712769,29,65,46
"P17931","20260527","High_vs_Control",0.139316478946212,0.209416639613693,-0.275694448039854,0.554327405932278,6.79516249566038,0.66525983419086,0.50727567666246,0.800256678035169,-5.81861115070261,20,57,32
"P23471","20260527","High_vs_Control",0.0671138033588772,0.10131590250504,-0.133155496843463,0.267383103561217,11.4724873492005,0.662421216210736,0.508766854612819,0.800890861752829,-6.00203841777846,30,66,46
"P13797","20260527","High_vs_Control",-0.185355250410685,0.279488053427644,-0.740134813548772,0.369424312727401,6.4740695567218,-0.663195611180826,0.508794682745346,0.800890861752829,-5.8017934552362,20,46,29
"P67936","20260527","High_vs_Control",0.249552404590091,0.377705418580825,-0.497059393981521,0.996164203161702,9.67223712212852,0.660706445588599,0.509864301509683,0.801694526715883,-6.00313096944086,30,66,46
"P16284","20260527","High_vs_Control",0.112448919148466,0.17064329902152,-0.224858583763609,0.449756422060542,9.49161868701313,0.658970611757133,0.510973691691851,0.802252767008043,-6.00423706110613,30,66,46
"P35749","20260527","High_vs_Control",0.344929426984306,0.52335880404903,-0.693162468787111,1.38302132275572,9.49549374907084,0.65906873891433,0.511338235038599,0.802252767008043,-5.78507546847104,16,46,39
"O43866","20260527","High_vs_Control",-0.117278139305789,0.179000745651961,-0.47113091755513,0.236574638943552,16.3675969722046,-0.655182406523702,0.513411043850727,0.802938657241891,-6.00662832918309,30,65,46
"Q6UXH0","20260527","High_vs_Control",-0.102964003248644,0.157819633811985,-0.4149232005735,0.208995194076212,9.08354052828386,-0.652415677071638,0.515179784332378,0.802938657241891,-6.00838228203718,30,66,46
"O15143","20260527","High_vs_Control",0.35815649140335,0.549139996101586,-0.728181124525064,1.44449410733176,7.87931911261789,0.652213450023579,0.515407123967859,0.802938657241891,-5.92297172388824,24,65,41
"P01137","20260527","High_vs_Control",-0.149603526845564,0.22945062683415,-0.603298615153934,0.304091561462807,9.09514483315458,-0.652007488102,0.515481239655562,0.802938657241891,-5.98468746988149,28,64,45
"P16112","20260527","High_vs_Control",-0.114906246903095,0.176511204089577,-0.463814612559484,0.234002118753294,10.5791729865978,-0.650985570552119,0.516100506051097,0.802938657241891,-6.00928048301114,30,66,46
"P28482","20260527","High_vs_Control",-0.178582977922407,0.274421089970703,-0.721165663555996,0.363999707711183,9.30702308340844,-0.650762585125917,0.516274807199207,0.802938657241891,-5.96744147287883,26,66,46
"P33908","20260527","High_vs_Control",-0.0720587453700166,0.110824519974906,-0.291123556637235,0.147006065897202,10.7495185383896,-0.650205797294075,0.516601878148459,0.802938657241891,-6.0097704870286,30,66,46
"P19827","20260527","High_vs_Control",0.0469970085391793,0.0724009299161087,-0.096116591693286,0.190110608771645,19.4154475039519,0.64912161478637,0.517300318297012,0.802938657241891,-6.0104498384055,30,66,46
"P54578","20260527","High_vs_Control",-0.181160946092641,0.279160999296617,-0.733046495637353,0.370724603452071,8.50730923156767,-0.648947906581149,0.517428400498239,0.802938657241891,-6.0064169004711,30,65,45
"Q13247","20260527","High_vs_Control",-0.155760492170557,0.239967176157504,-0.631785782297149,0.320264797956036,7.80434732981243,-0.649090824273076,0.517751685391991,0.802938657241891,-5.83024670141066,21,49,30
"Q9H3G5","20260527","High_vs_Control",-0.0848221375202929,0.131236263292679,-0.344234470243554,0.174590195202968,8.71481555705964,-0.646331550381962,0.51909997180657,0.802938657241891,-6.0121929183566,30,66,46
"Q15084","20260527","High_vs_Control",-0.239365224974956,0.37042702086217,-0.972163435951439,0.493432986001526,8.02892483648908,-0.646187269000606,0.519289363267532,0.802938657241891,-5.9662324486486,28,62,40
"P17655","20260527","High_vs_Control",0.0994498975824332,0.153952762091099,-0.204865724801406,0.403765519966272,9.22895058668049,0.645976702409441,0.519329090576303,0.802938657241891,-6.0124140730774,30,66,46
"Q15404","20260527","High_vs_Control",0.210583470085414,0.326644531040546,-0.435096069620676,0.856263009791503,10.3040455245769,0.644686961127398,0.520163652437559,0.802938657241891,-6.01321543739892,30,66,46
"P28066","20260527","High_vs_Control",0.141964170930796,0.220139195609156,-0.293682401812702,0.577610743674295,7.70724804021331,0.644883663438316,0.520174346288505,0.802938657241891,-5.93662429593682,26,61,38
"P01033","20260527","High_vs_Control",0.182420653081534,0.284342016499889,-0.380914020236268,0.745755326399337,8.04030379906105,0.641553630824747,0.52246265140636,0.804999896814091,-5.88353192981169,23,55,34
"Q7L014","20260527","High_vs_Control",0.246895207059721,0.385177433531177,-0.514976082821885,1.00876649694133,15.1227181516103,0.640990841016486,0.522632429521561,0.804999896814091,-5.9639798986909,27,64,41
